blanks
2289,15230,39.18,40.17,39.18,46357.82,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.78775657,-118.01100397,42.64,,,,,
2290,15240,39.83,39.18,39.83,46397.00,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.78786421,-118.01100339,42.64,,,,,
2291,15250,41.56,39.83,41.56,46436.83,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.78797539,-118.01100300,42.59,,,,,
2292,15260,34.15,41.56,34.15,46478.38,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.78809056,-118.01100291,42.40,,,,,
2293,15270,1.52,34.15,1.52,46512.53,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.78818501,-118.01100268,42.12,,,,,
2294,15270,1.52,0.80,0.71,46513.34,Bend,,,,,,03:03,45° 3D Right Forged Bend,Elbow,,,8.625,600,,,,,33.78818716,-118.01100201,42.11,,,,,
2295,15280,1.00,1.52,1.00,46514.05,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78818888,-118.01100061,42.09,,,,,
2296,15290,5.19,1.00,5.19,46515.04,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.78819071,-118.01099840,42.06,,,,,
2297,15300,0.98,5.19,0.98,46520.24,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78820090,-118.01098595,41.89,,,,,
2298,15310,1.54,0.98,1.54,46521.22,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.78820272,-118.01098370,41.86,,,,,
2299,15310,1.54,0.84,0.70,46522.06,Bend,,,,,,09:05,45° 3D Left Forged Bend,Elbow,,,8.625,600,,,,,33.78820462,-118.01098216,41.85,,,,,
2300,15320,24.22,1.54,24.22,46522.76,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.78820643,-118.01098165,41.84,,,,,
2301,15330,21.25,24.22,21.25,46546.98,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.78827381,-118.01098063,41.91,,,,,
2302,15340,17.18,21.25,17.18,46568.24,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.78833240,-118.01097993,41.84,,,,,
2303,15350,42.48,17.18,42.48,46585.42,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78838028,-118.01097961,41.63,,,,,
2304,15360,37.90,42.48,37.90,46627.90,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78849789,-118.01098145,41.17,,,,,
2305,15370,42.02,37.90,42.02,46665.80,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78860285,-118.01098449,41.63,,,,,
2306,15380,41.38,42.02,41.38,46707.82,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78871945,-118.01098512,41.88,,,,,
2307,15390,40.56,41.38,40.56,46749.20,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78883360,-118.01098512,41.51,,,,,
2308,15400,40.22,40.56,40.22,46789.77,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78894635,-118.01098468,41.58,,,,,
2309,15410,42.19,40.22,42.19,46829.99,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78905796,-118.01098360,41.95,,,,,
2310,15420,41.56,42.19,41.56,46872.17,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78917471,-118.01098264,42.04,,,,,
2311,15430,41.80,41.56,41.80,46913.73,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78929004,-118.01098244,42.25,,,,,
2312,15440,40.55,41.80,40.55,46955.53,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78940586,-118.01098160,42.70,,,,,
2313,15450,41.25,40.55,41.25,46996.08,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78951834,-118.01098051,42.42,,,,,
2314,15460,41.40,41.25,41.40,47037.33,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78963265,-118.01097967,42.41,,,,,
2315,15470,41.37,41.40,41.37,47078.73,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78974712,-118.01097901,42.70,,,,,
2316,15480,39.79,41.37,39.79,47120.11,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78986193,-118.01097861,43.12,,,,,
2317,15490,40.80,39.79,40.80,47159.90,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.78997237,-118.01097788,42.96,,,,,
2318,15500,39.72,40.80,39.72,47200.70,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79008542,-118.01097660,43.46,,,,,
2319,15510,40.87,39.72,40.87,47240.42,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79019560,-118.01097584,43.62,,,,,
2320,15520,43.09,40.87,43.09,47281.29,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79030925,-118.01097498,43.91,,,,,
2321,15530,40.39,43.09,40.39,47324.37,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79042816,-118.01097428,43.82,,,,,
2322,15540,41.49,40.39,41.49,47364.76,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79054027,-118.01097351,43.38,,,,,
2323,15550,39.58,41.49,39.58,47406.25,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79065467,-118.01097248,42.72,,,,,
2324,15560,41.10,39.58,41.10,47445.83,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79076532,-118.01097166,42.40,,,,,
2325,15570,41.69,41.10,41.69,47486.93,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79087871,-118.01097129,42.66,,,,,
2326,15580,41.41,41.69,41.41,47528.61,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79099426,-118.01097028,42.83,,,,,
2327,15590,40.86,41.41,40.86,47570.03,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79110895,-118.01096944,42.91,,,,,
2328,15600,42.84,40.86,42.84,47610.88,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79122239,-118.01096881,43.73,,,,,
2329,15610,39.21,42.84,39.21,47653.72,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79134089,-118.01096851,43.81,,,,,
2330,15620,41.80,39.21,41.80,47692.94,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79144912,-118.01096762,43.77,,,,,
2331,15630,40.49,41.80,40.49,47734.73,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79156549,-118.01096589,43.91,,,,,
2332,15640,42.96,40.49,42.96,47775.23,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79167847,-118.01096522,44.09,,,,,
2333,15650,36.93,42.96,36.93,47818.18,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79179679,-118.01096489,44.11,,,,,
2334,15660,41.84,36.93,41.84,47855.11,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79189919,-118.01096490,44.14,,,,,
2335,15670,41.84,41.84,41.84,47896.95,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79201506,-118.01096429,44.13,,,,,
2336,15680,39.81,41.84,39.81,47938.78,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79213081,-118.01096343,44.32,,,,,
2337,15690,40.64,39.81,40.64,47978.59,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79224140,-118.01096214,44.65,,,,,
2338,15700,41.14,40.64,41.14,48019.23,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79235409,-118.01096167,44.54,,,,,
2339,15710,41.39,41.14,41.39,48060.37,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79246806,-118.01096221,44.44,,,,,
2340,15720,41.51,41.39,41.51,48101.76,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79258275,-118.01096246,44.70,,,,,
2341,15730,42.88,41.51,42.88,48143.27,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79269819,-118.01096194,44.58,,,,,
2342,15740,37.16,42.88,37.16,48186.16,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79281654,-118.01096043,44.75,,,,,
2343,15750,31.23,37.16,31.23,48223.32,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79291975,-118.01096058,44.72,,,,,
2344,15760,4.59,31.23,4.59,48254.55,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79300587,-118.01096063,44.52,,,,,
2345,15770,40.93,4.59,40.93,48259.14,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79301911,-118.01096051,44.49,,,,,
2346,15770,40.93,23.06,17.87,48282.20,Deformation,,1.2,0.102,2.3,2.7,04:08,,SMLS,0.250,X35,8.625,600,,,,,33.79308278,-118.01095950,45.01,,,,,
2347,15780,29.39,40.93,29.39,48300.07,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79313175,-118.01095850,45.49,,,,,
2348,15790,41.77,29.39,41.77,48329.46,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79321421,-118.01095715,45.63,,,,,
2349,15800,38.00,41.77,38.00,48371.23,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79332939,-118.01095576,45.72,,,,,
2350,15810,41.63,38.00,41.63,48409.23,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79343500,-118.01095440,45.67,,,,,
2351,15820,41.77,41.63,41.77,48450.85,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79355029,-118.01095297,45.99,,,,,
2352,15820,41.77,23.57,18.20,48474.43,Deformation,,1.4,0.120,6.1,2.6,06:33,,SMLS,0.250,X35,8.625,600,,,,,33.79361562,-118.01095210,46.20,,,,,
2353,15830,37.78,41.77,37.78,48492.62,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79366599,-118.01095131,46.30,,,,,
2354,15840,33.94,37.78,33.94,48530.40,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79377112,-118.01094989,46.47,,,,,
2355,15850,40.30,33.94,40.30,48564.34,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79386479,-118.01094877,46.57,,,,,
2356,15860,42.11,40.30,42.11,48604.64,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79397652,-118.01094759,46.63,,,,,
2357,15870,39.61,42.11,39.61,48646.76,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79409303,-118.01094646,46.91,,,,,
2358,15880,40.91,39.61,40.91,48686.37,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79420320,-118.01094535,47.07,,,,,
2359,15890,39.48,40.91,39.48,48727.28,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79431608,-118.01094393,47.47,,,,,
2360,15900,41.98,39.48,41.98,48766.76,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79442621,-118.01094234,47.57,,,,,
2361,15910,39.98,41.98,39.98,48808.74,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79454201,-118.01094097,47.91,,,,,
2362,15920,41.09,39.98,41.09,48848.72,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79465301,-118.01093989,47.97,,,,,
2363,15930,40.38,41.09,40.38,48889.81,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79476682,-118.01093868,48.25,,,,,
2364,15940,40.31,40.38,40.31,48930.20,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79487888,-118.01093720,48.65,,,,,
2365,15950,42.43,40.31,42.43,48970.51,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79499060,-118.01093584,48.98,,,,,
2366,15960,40.75,42.43,40.75,49012.94,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79510809,-118.01093514,49.33,,,,,
2367,15970,40.57,40.75,40.57,49053.69,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79522087,-118.01093397,49.36,,,,,
2368,15980,42.46,40.57,42.46,49094.26,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79533359,-118.01093299,49.34,,,,,
2369,15990,40.88,42.46,40.88,49136.72,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79545101,-118.01093175,49.38,,,,,
2370,16000,40.80,40.88,40.80,49177.60,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79556452,-118.01092988,49.64,,,,,
2371,16010,38.85,40.80,38.85,49218.40,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79567741,-118.01092784,49.84,,,,,
2372,16020,40.85,38.85,40.85,49257.25,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79578547,-118.01092627,49.86,,,,,
2373,16030,38.17,40.85,38.17,49298.10,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79589821,-118.01092513,49.47,,,,,
2374,16040,41.16,38.17,41.16,49336.26,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79600425,-118.01092491,48.88,,,,,
2375,16040,41.16,27.63,13.53,49363.89,AGM 16,,,,,,,2' East of Knott St Curb on Sidewalk,SMLS,0.250,X35,8.625,600,,,,,33.79608080,-118.01092429,49.08,,,,,
2376,16050,41.52,41.16,41.52,49377.42,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79611809,-118.01092403,49.21,,,,,
2377,16050,41.52,40.81,0.71,49418.24,Deformation,,1.0,0.085,3.3,1.8,06:09,,SMLS,0.250,X35,8.625,600,,,,,33.79623170,-118.01092351,48.98,,,,,
2378,16060,42.31,41.52,42.31,49418.95,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79623376,-118.01092350,48.97,,,,,
2379,16070,40.37,42.31,40.37,49461.26,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79635084,-118.01092336,49.05,,,,,
2380,16080,33.67,40.37,33.67,49501.63,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79646284,-118.01092307,49.10,,,,,
2381,16090,41.25,33.67,41.25,49535.30,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79655607,-118.01092252,48.64,,,,,
2382,16100,41.57,41.25,41.57,49576.55,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79667046,-118.01092231,48.25,,,,,
2383,16110,38.82,41.57,38.82,49618.12,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79678567,-118.01092185,47.85,,,,,
2384,16120,41.04,38.82,41.04,49656.94,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79689385,-118.01092166,48.17,,,,,
2385,16130,41.55,41.04,41.55,49697.97,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79700724,-118.01092084,47.87,,,,,
2386,16140,41.17,41.55,41.17,49739.52,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79712248,-118.01092024,47.77,,,,,
2387,16150,39.28,41.17,39.28,49780.69,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79723677,-118.01091974,47.84,,,,,
2388,16160,41.67,39.28,41.67,49819.98,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79734594,-118.01091966,47.77,,,,,
2389,16170,40.64,41.67,40.64,49861.64,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79746118,-118.01091934,47.56,,,,,
2390,16170,40.64,10.12,30.52,49871.76,Deformation,,1.2,0.105,2.9,2.2,00:29,,SMLS,0.250,X35,8.625,600,,,,,33.79748938,-118.01091928,47.53,,,,,
2391,16180,40.45,40.64,40.45,49902.29,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79757417,-118.01091892,47.50,,,,,
2392,16190,41.04,40.45,41.04,49942.74,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79768626,-118.01091831,47.48,,,,,
2393,16200,38.35,41.04,38.35,49983.78,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79780003,-118.01091758,47.29,,,,,
2394,16210,41.14,38.35,41.14,50022.14,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79790635,-118.01091673,47.33,,,,,
2395,16220,43.38,41.14,43.38,50063.28,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79802075,-118.01091606,47.14,,,,,
2396,16230,41.88,43.38,41.88,50106.66,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79814078,-118.01091570,47.20,,,,,
2397,16240,40.96,41.88,40.96,50148.54,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79825704,-118.01091510,47.06,,,,,
2398,16250,41.98,40.96,41.98,50189.51,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79837049,-118.01091385,47.23,,,,,
2399,16260,40.66,41.98,40.66,50231.49,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79848694,-118.01091240,47.16,,,,,
2400,16270,40.45,40.66,40.45,50272.15,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79859998,-118.01091145,47.16,,,,,
2401,16280,40.33,40.45,40.33,50312.60,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79871289,-118.01091074,47.14,,,,,
2402,16290,40.38,40.33,40.38,50352.92,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79882339,-118.01090984,47.18,,,,,
2403,16300,39.14,40.38,39.14,50393.30,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79893587,-118.01090845,46.76,,,,,
2404,16310,41.56,39.14,41.56,50432.44,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79904436,-118.01090697,47.75,,,,,
2405,16320,41.29,41.56,41.29,50474.00,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79915952,-118.01090382,48.61,,,,,
2406,16320,41.29,16.80,24.50,50490.80,Casing Start,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79920608,-118.01090263,49.03,,,,,
2407,16320,41.29,32.56,8.74,50506.56,Casing End,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79924981,-118.01090174,49.06,,,,,
2408,16330,40.51,41.29,40.51,50515.30,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79927399,-118.01090139,48.82,,,,,
2409,16340,30.63,40.51,30.63,50555.81,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79938619,-118.01090169,47.83,,,,,
2410,16350,1.48,30.63,1.48,50586.44,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.79947135,-118.01090325,48.08,,,,,
2411,16350,1.48,0.75,0.73,50587.19,Bend,,,,,,00:30,45° 3D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.79947331,-118.01090310,48.25,,,,,
2412,16360,1.58,1.48,1.58,50587.93,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.79947500,-118.01090278,48.63,,,,,
2413,16360,1.58,0.85,0.73,50588.77,Bend,,,,,,06:32,45° 3D Over Forged Bend,Elbow,,,8.625,600,,,,,33.79947688,-118.01090238,49.10,,,,,
2414,16370,1.11,1.58,1.11,50589.50,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79947889,-118.01090224,49.31,,,,,
2415,16380,19.30,1.11,19.30,50590.61,Girth Weld,,,,,,,,SMLS,0.250,X35,8.625,600,,,,,33.79948188,-118.01090228,49.35,,,,,
2416,16390,0.82,19.30,0.82,50609.91,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79953535,-118.01090338,49.63,,,,,
2417,16400,1.59,0.82,1.59,50610.73,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.79953771,-118.01090342,49.63,,,,,
2418,16400,1.59,0.87,0.72,50611.61,Bend,,,,,,05:23,45° 3D Over Forged Bend,Elbow,,,8.625,600,,,,,33.79954005,-118.01090334,49.52,,,,,
2419,16410,1.05,1.59,1.05,50612.32,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79954181,-118.01090299,49.20,,,,,
2420,16420,1.49,1.05,1.49,50613.38,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.79954405,-118.01090227,48.56,,,,,
2421,16420,1.49,0.78,0.70,50614.16,Bend,,,,,,11:23,45° 3D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.79954592,-118.01090187,48.20,,,,,
2422,16430,4.51,1.49,4.51,50614.86,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.79954781,-118.01090174,48.08,,,,,
2423,16440,8.69,4.51,8.69,50619.38,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.79956031,-118.01090200,48.23,,,,,
2424,16450,43.81,8.69,43.81,50628.07,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.79958441,-118.01090256,48.56,,,,,
2425,16460,45.45,43.81,45.45,50671.87,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.79970619,-118.01090327,49.13,,,,,
2426,16470,45.02,45.45,45.02,50717.33,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.79983194,-118.01090350,49.00,,,,,
2427,16480,47.12,45.02,47.12,50762.35,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.79995751,-118.01090364,48.91,,,,,
2428,16490,46.43,47.12,46.43,50809.47,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80008725,-118.01090376,49.51,,,,,
2429,16500,45.24,46.43,45.24,50855.89,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80021606,-118.01090361,49.55,,,,,
2430,16510,45.68,45.24,45.68,50901.13,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80034160,-118.01090250,49.55,,,,,
2431,16520,44.52,45.68,44.52,50946.80,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80046835,-118.01090226,49.69,,,,,
2432,16530,44.37,44.52,44.37,50991.33,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80059177,-118.01090198,49.84,,,,,
2433,16540,45.95,44.37,45.95,51035.70,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80071553,-118.01090128,50.27,,,,,
2434,16550,12.76,45.95,12.76,51081.65,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80084188,-118.01090053,50.82,,,,,
2435,16560,38.85,12.76,38.85,51094.41,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80087785,-118.01090028,51.14,,,,,
2436,16570,42.87,38.85,42.87,51133.26,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80098586,-118.01090004,51.38,,,,,
2437,16570,42.87,30.87,12.00,51164.13,Composite Repair Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80107117,-118.01089983,51.45,,,,,
2438,16570,42.87,31.48,11.39,51164.73,Deformation,,2.2,0.187,7.7,3.2,07:53,Under Composite Repair,SMLS,0.280,X35,8.625,600,,,,,33.80107278,-118.01089983,51.46,,,,,
2439,16570,42.87,32.61,10.26,51165.87,Composite Repair End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80107591,-118.01089982,51.46,,,,,
2440,16580,42.30,42.87,42.30,51176.13,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80110389,-118.01089981,51.46,,,,,
2441,16590,41.59,42.30,41.59,51218.43,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80122177,-118.01089987,51.77,,,,,
2442,16600,40.78,41.59,40.78,51260.01,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80133667,-118.01089965,51.79,,,,,
2443,16610,40.35,40.78,40.35,51300.79,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80145021,-118.01089951,52.02,,,,,
2444,16620,40.71,40.35,40.71,51341.14,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80156202,-118.01089894,51.87,,,,,
2445,16630,41.97,40.71,41.97,51381.85,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80167525,-118.01089826,51.79,,,,,
2446,16640,40.22,41.97,40.22,51423.83,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80179130,-118.01089735,51.62,,,,,
2447,16650,40.92,40.22,40.92,51464.05,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80190282,-118.01089699,51.15,,,,,
2448,16660,42.94,40.92,42.94,51504.97,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80201656,-118.01089697,50.89,,,,,
2449,16670,40.21,42.94,40.21,51547.91,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80213536,-118.01089793,50.55,,,,,
2450,16680,42.36,40.21,42.36,51588.12,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80224718,-118.01089889,50.99,,,,,
2451,16690,28.46,42.36,28.46,51630.49,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80236448,-118.01089848,51.21,,,,,
2452,16700,40.23,28.46,40.23,51658.95,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80244322,-118.01089949,51.09,,,,,
2453,16710,41.23,40.23,41.23,51699.18,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80255518,-118.01089947,51.16,,,,,
2454,16720,43.29,41.23,43.29,51740.41,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80266954,-118.01089767,50.98,,,,,
2455,16720,43.29,29.58,13.71,51769.98,Casing Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80275141,-118.01089550,50.67,,,,,
2456,16730,43.17,43.29,43.17,51783.70,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80278918,-118.01089284,50.66,,,,,
2457,16730,43.17,40.20,2.98,51823.89,Casing End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80290061,-118.01088492,49.95,,,,,
2458,16730,43.17,41.46,1.71,51825.16,Sleeve Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80290403,-118.01088468,49.94,,,,,
2459,16730,43.17,42.53,0.64,51826.23,Sleeve End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.80290708,-118.01088446,49.92,,,,,
2460,16740,0.52,43.17,0.52,51826.87,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.80290886,-118.01088433,49.92,,,,,
