ID,Feature,Wheel Countft,Sta. Num.ft,Depth,WTin,SMYS,Lengthin,Widthin,Orientation clock,P MOD B31G   psi,ERF MOD B31GMOPP, of max. est. oper. press PMOPbased on 1150,Dist from US weldft,Dist from DS weldft,US AGM,Dist to US AGM ft,DS AGM,Dist to DS AGM ft,Joint Lengthft,Comments,LAT,LON,ALTITUDE
40005929,GROUP,10246.84,102+89,13%,0.219,52000,0.97,1.28,6:00,1525,0.75000,100.000%,15.27,31.94,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3730.39,"Valve, Sta. 119+80, Valve 28",1673.17,47.21,Metal Loss Internal,33.78368798,-118.22456732,2.030
40005930,GROUP,10247.19,102+90,14%,0.219,52000,0.49,0.69,5:45,1525,0.75000,100.000%,15.61,31.60,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3730.74,"Valve, Sta. 119+80, Valve 28",1672.83,47.21,Metal Loss Internal,33.78368790,-118.22456846,2.030
40005931,GROUP,10247.50,102+90,20%,0.219,52000,1.67,0.64,6:00,1525,0.75000,100.000%,15.92,31.29,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3731.05,"Valve, Sta. 119+80, Valve 28",1672.52,47.21,Metal Loss Internal,33.78368782,-118.22456948,2.030
40005932,GROUP,10248.54,102+91,11%,0.219,52000,0.38,0.33,6:00,1525,0.75000,100.000%,16.96,30.25,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3732.09,"Valve, Sta. 119+80, Valve 28",1671.48,47.21,Metal Loss Internal,33.78368759,-118.22457286,2.040
40005933,GROUP,10248.73,102+91,11%,0.219,52000,0.47,0.33,5:45,1525,0.75000,100.000%,17.15,30.06,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3732.28,"Valve, Sta. 119+80, Valve 28",1671.29,47.21,Metal Loss Internal,33.78368754,-118.22457349,2.040
40005934,GROUP,10249.13,102+92,13%,0.219,52000,1.60,0.77,5:45,1525,0.75000,100.000%,17.55,29.66,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3732.68,"Valve, Sta. 119+80, Valve 28",1670.89,47.21,Metal Loss Internal,33.78368744,-118.22457478,2.040
40005935,GROUP,10249.51,102+92,20%,0.219,52000,0.58,0.51,5:45,1525,0.75000,100.000%,17.93,29.28,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3733.06,"Valve, Sta. 119+80, Valve 28",1670.51,47.21,Metal Loss Internal,33.78368735,-118.22457603,2.050
40005936,GROUP,10249.71,102+92,14%,0.219,52000,0.99,1.24,6:00,1525,0.75000,100.000%,18.13,29.08,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3733.26,"Valve, Sta. 119+80, Valve 28",1670.31,47.21,Metal Loss Internal,33.78368731,-118.22457668,2.050
40005937,GROUP,10249.98,102+93,18%,0.219,52000,0.73,0.77,6:00,1525,0.75000,100.000%,18.41,28.80,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3733.53,"Valve, Sta. 119+80, Valve 28",1670.03,47.21,Metal Loss Internal,33.78368724,-118.22457759,2.050
40005938,GROUP,10250.50,102+93,13%,0.219,52000,1.16,1.13,6:00,1525,0.75000,100.000%,18.92,28.29,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3734.05,"Valve, Sta. 119+80, Valve 28",1669.52,47.21,Metal Loss Internal,33.78368713,-118.22457928,2.050
40005939,GROUP,10250.77,102+93,13%,0.219,52000,0.80,0.96,6:00,1525,0.75000,100.000%,19.19,28.02,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3734.32,"Valve, Sta. 119+80, Valve 28",1669.25,47.21,Metal Loss Internal,33.78368706,-118.22458017,2.050
40005940,GROUP,10250.95,102+94,19%,0.219,52000,0.75,0.56,6:00,1525,0.75000,100.000%,19.37,27.84,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3734.50,"Valve, Sta. 119+80, Valve 28",1669.07,47.21,Metal Loss Internal,33.78368702,-118.22458074,2.060
40005941,GROUP,10252.62,102+95,21%,0.219,52000,2.01,1.33,6:00,1525,0.75000,100.000%,21.05,26.16,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3736.18,"Valve, Sta. 119+80, Valve 28",1667.39,47.21,Metal Loss Internal,33.78368663,-118.22458623,2.070
40005942,GROUP,10253.09,102+96,18%,0.219,52000,1.84,0.75,6:00,1525,0.75000,100.000%,21.51,25.70,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3736.64,"Valve, Sta. 119+80, Valve 28",1666.93,47.21,Metal Loss Internal,33.78368652,-118.22458775,2.070
40005943,GROUP,10253.56,102+96,17%,0.219,52000,4.97,1.19,6:00,1525,0.75000,100.000%,21.98,25.23,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3737.11,"Valve, Sta. 119+80, Valve 28",1666.46,47.21,Metal Loss Internal,33.78368641,-118.22458927,2.070
40005944,GROUP,10253.91,102+97,19%,0.219,52000,1.41,1.22,6:00,1525,0.75000,100.000%,22.34,24.87,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3737.46,"Valve, Sta. 119+80, Valve 28",1666.10,47.21,Metal Loss Internal,33.78368633,-118.22459044,2.080
40005945,GROUP,10254.11,102+97,10%,0.219,52000,0.28,0.33,6:00,1525,0.75000,100.000%,22.53,24.68,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3737.66,"Valve, Sta. 119+80, Valve 28",1665.91,47.21,Metal Loss Internal,33.78368628,-118.22459108,2.080
40005946,GROUP,10254.44,102+97,13%,0.219,52000,0.80,0.44,6:00,1525,0.75000,100.000%,22.86,24.35,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3737.99,"Valve, Sta. 119+80, Valve 28",1665.58,47.21,Metal Loss Internal,33.78368621,-118.22459216,2.080
40005947,GROUP,10254.58,102+97,10%,0.219,52000,0.27,0.34,5:45,1525,0.75000,100.000%,23.00,24.21,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3738.13,"Valve, Sta. 119+80, Valve 28",1665.44,47.21,Metal Loss Internal,33.78368617,-118.22459263,2.080
40005948,GROUP,10254.95,102+98,16%,0.219,52000,3.63,0.93,6:00,1525,0.75000,100.000%,23.38,23.83,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3738.51,"Valve, Sta. 119+80, Valve 28",1665.06,47.21,Metal Loss Internal,33.78368608,-118.22459384,2.080
40005949,GROUP,10255.26,102+98,13%,0.219,52000,0.51,0.33,5:45,1525,0.75000,100.000%,23.69,23.52,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3738.82,"Valve, Sta. 119+80, Valve 28",1664.75,47.21,Metal Loss Internal,33.78368601,-118.22459486,2.090
40005950,GROUP,10255.45,102+98,15%,0.219,52000,0.63,0.35,5:45,1525,0.75000,100.000%,23.88,23.33,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3739.00,"Valve, Sta. 119+80, Valve 28",1664.56,47.21,Metal Loss Internal,33.78368596,-118.22459547,2.090
40005951,GROUP,10255.69,102+98,11%,0.219,52000,1.79,1.29,5:45,1525,0.75000,100.000%,24.12,23.09,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3739.25,"Valve, Sta. 119+80, Valve 28",1664.32,47.21,Metal Loss Internal,33.78368591,-118.22459626,2.090
40005952,GROUP,10256.18,102+99,10%,0.219,52000,0.39,0.59,5:45,1525,0.75000,100.000%,24.60,22.61,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3739.73,"Valve, Sta. 119+80, Valve 28",1663.84,47.21,Metal Loss Internal,33.78368580,-118.22459785,2.100
40005953,GROUP,10256.41,102+99,12%,0.219,52000,0.47,0.79,6:00,1525,0.75000,100.000%,24.84,22.37,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3739.96,"Valve, Sta. 119+80, Valve 28",1663.60,47.21,Metal Loss Internal,33.78368574,-118.22459862,2.100
40005954,GROUP,10256.70,102+99,14%,0.219,52000,0.76,0.96,6:00,1525,0.75000,100.000%,25.12,22.09,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3740.25,"Valve, Sta. 119+80, Valve 28",1663.32,47.21,Metal Loss Internal,33.78368568,-118.22459956,2.100
40005955,GROUP,10257.03,103+00,15%,0.219,52000,0.61,0.83,6:00,1525,0.75000,100.000%,25.45,21.76,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3740.58,"Valve, Sta. 119+80, Valve 28",1662.99,47.21,Metal Loss Internal,33.78368560,-118.22460062,2.100
40005956,GROUP,10257.35,103+00,12%,0.219,52000,1.92,0.86,6:00,1525,0.75000,100.000%,25.77,21.44,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3740.90,"Valve, Sta. 119+80, Valve 28",1662.67,47.21,Metal Loss Internal,33.78368553,-118.22460167,2.100
40005957,GROUP,10257.56,103+00,12%,0.219,52000,0.55,0.75,6:00,1525,0.75000,100.000%,25.98,21.23,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3741.11,"Valve, Sta. 119+80, Valve 28",1662.46,47.21,Metal Loss Internal,33.78368548,-118.22460236,2.110
40005958,GROUP,10257.83,103+00,14%,0.219,52000,2.69,0.93,6:00,1525,0.75000,100.000%,26.25,20.96,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3741.38,"Valve, Sta. 119+80, Valve 28",1662.19,47.21,Metal Loss Internal,33.78368542,-118.22460324,2.110
40005959,GROUP,10258.15,103+01,24%,0.219,52000,1.36,0.80,6:00,1525,0.75000,100.000%,26.57,20.64,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3741.70,"Valve, Sta. 119+80, Valve 28",1661.87,47.21,Metal Loss Internal,33.78368535,-118.22460428,2.110
40005960,GROUP,10258.37,103+01,16%,0.219,52000,0.44,0.65,6:00,1525,0.75000,100.000%,26.80,20.41,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3741.92,"Valve, Sta. 119+80, Valve 28",1661.65,47.21,Metal Loss Internal,33.78368529,-118.22460502,2.110
40005961,GROUP,10258.62,103+01,17%,0.219,52000,2.31,0.88,6:00,1525,0.75000,100.000%,27.04,20.17,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3742.17,"Valve, Sta. 119+80, Valve 28",1661.40,47.21,Metal Loss Internal,33.78368523,-118.22460583,2.120
40005962,GROUP,10259.10,103+02,17%,0.219,52000,5.03,1.80,6:00,1525,0.75000,100.000%,27.52,19.69,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3742.65,"Valve, Sta. 119+80, Valve 28",1660.92,47.21,Metal Loss Internal,33.78368512,-118.22460741,2.120
40005963,GROUP,10259.48,103+02,15%,0.219,52000,0.51,0.40,6:00,1525,0.75000,100.000%,27.90,19.31,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3743.03,"Valve, Sta. 119+80, Valve 28",1660.54,47.21,Metal Loss Internal,33.78368503,-118.22460864,2.130
40005964,GROUP,10259.64,103+02,13%,0.219,52000,0.56,0.47,5:45,1525,0.75000,100.000%,28.06,19.15,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3743.19,"Valve, Sta. 119+80, Valve 28",1660.38,47.21,Metal Loss Internal,33.78368500,-118.22460917,2.130
40005965,GROUP,10260.08,103+03,12%,0.219,52000,1.89,1.13,5:45,1525,0.75000,100.000%,28.51,18.70,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3743.63,"Valve, Sta. 119+80, Valve 28",1659.94,47.21,Metal Loss Internal,33.78368490,-118.22461061,2.130
40005966,GROUP,10260.35,103+03,29%,0.219,52000,0.75,0.65,6:00,1525,0.75000,100.000%,28.77,18.44,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3743.90,"Valve, Sta. 119+80, Valve 28",1659.67,47.21,Metal Loss Internal,33.78368484,-118.22461148,2.130
40005967,GROUP,10260.76,103+03,13%,0.219,52000,0.51,0.63,5:45,1525,0.75000,100.000%,29.18,18.03,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3744.31,"Valve, Sta. 119+80, Valve 28",1659.26,47.21,Metal Loss Internal,33.78368474,-118.22461283,2.130
40005968,GROUP,10261.04,103+04,15%,0.219,52000,0.51,0.52,6:00,1525,0.75000,100.000%,29.46,17.75,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3744.59,"Valve, Sta. 119+80, Valve 28",1658.98,47.21,Metal Loss Internal,33.78368468,-118.22461373,2.140
40005969,GROUP,10261.55,103+04,12%,0.219,52000,0.71,1.04,6:00,1525,0.75000,100.000%,29.97,17.24,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3745.10,"Valve, Sta. 119+80, Valve 28",1658.47,47.21,Metal Loss Internal,33.78368456,-118.22461542,2.140
40005970,GROUP,10261.79,103+04,15%,0.219,52000,0.51,0.48,5:45,1525,0.75000,100.000%,30.21,17.00,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3745.34,"Valve, Sta. 119+80, Valve 28",1658.23,47.21,Metal Loss Internal,33.78368451,-118.22461620,2.140
40005971,GROUP,10262.16,103+05,18%,0.219,52000,0.65,0.41,6:00,1525,0.75000,100.000%,30.58,16.63,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3745.71,"Valve, Sta. 119+80, Valve 28",1657.86,47.21,Metal Loss Internal,33.78368442,-118.22461740,2.150
40005972,GROUP,10262.48,103+05,10%,0.219,52000,0.49,0.53,6:00,1525,0.75000,100.000%,30.90,16.31,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3746.03,"Valve, Sta. 119+80, Valve 28",1657.54,47.21,Metal Loss Internal,33.78368434,-118.22461845,2.150
40005973,GROUP,10262.70,103+05,13%,0.219,52000,0.51,0.48,6:00,1525,0.75000,100.000%,31.13,16.08,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3746.26,"Valve, Sta. 119+80, Valve 28",1657.31,47.21,Metal Loss Internal,33.78368429,-118.22461919,2.150
40005974,GROUP,10263.01,103+06,17%,0.219,52000,3.39,0.85,6:00,1525,0.75000,100.000%,31.44,15.77,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3746.57,"Valve, Sta. 119+80, Valve 28",1657.00,47.21,Metal Loss Internal,33.78368422,-118.22462020,2.160
40005975,GROUP,10263.40,103+06,11%,0.219,52000,1.69,0.93,5:45,1525,0.75000,100.000%,31.82,15.39,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3746.95,"Valve, Sta. 119+80, Valve 28",1656.62,47.21,Metal Loss Internal,33.78368413,-118.22462146,2.160
40005976,GROUP,10263.88,103+07,18%,0.219,52000,0.53,0.64,5:45,1525,0.75000,100.000%,32.30,14.91,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3747.43,"Valve, Sta. 119+80, Valve 28",1656.14,47.21,Metal Loss Internal,33.78368402,-118.22462302,2.170
40005977,GROUP,10264.05,103+07,12%,0.219,52000,0.60,0.44,5:45,1525,0.75000,100.000%,32.48,14.73,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3747.60,"Valve, Sta. 119+80, Valve 28",1655.96,47.21,Metal Loss Internal,33.78368398,-118.22462360,2.170
40005978,GROUP,10264.32,103+07,13%,0.219,52000,0.67,0.68,6:00,1525,0.75000,100.000%,32.74,14.47,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3747.87,"Valve, Sta. 119+80, Valve 28",1655.70,47.21,Metal Loss Internal,33.78368392,-118.22462447,2.170
40005979,GROUP,10264.46,103+07,14%,0.219,52000,0.60,0.85,5:45,1525,0.75000,100.000%,32.88,14.33,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3748.01,"Valve, Sta. 119+80, Valve 28",1655.56,47.21,Metal Loss Internal,33.78368389,-118.22462493,2.170
40005980,GROUP,10264.74,103+07,14%,0.219,52000,0.75,0.76,6:00,1525,0.75000,100.000%,33.17,14.04,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3748.30,"Valve, Sta. 119+80, Valve 28",1655.27,47.21,Metal Loss Internal,33.78368382,-118.22462586,2.170
40005981,GROUP,10265.00,103+08,14%,0.219,52000,2.03,1.03,5:45,1525,0.75000,100.000%,33.42,13.79,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3748.55,"Valve, Sta. 119+80, Valve 28",1655.02,47.21,Metal Loss Internal,33.78368376,-118.22462670,2.180
40005982,GROUP,10265.74,103+08,11%,0.219,52000,3.26,1.01,5:45,1525,0.75000,100.000%,34.17,13.04,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3749.29,"Valve, Sta. 119+80, Valve 28",1654.27,47.21,Metal Loss Internal,33.78368359,-118.22462913,2.180
40005983,GROUP,10266.06,103+09,15%,0.219,52000,0.39,0.37,5:45,1525,0.75000,100.000%,34.48,12.73,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3749.61,"Valve, Sta. 119+80, Valve 28",1653.96,47.21,Metal Loss Internal,33.78368352,-118.22463015,2.190
40005984,GROUP,10266.34,103+09,21%,0.219,52000,1.67,1.27,6:00,1525,0.75000,100.000%,34.76,12.45,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3749.89,"Valve, Sta. 119+80, Valve 28",1653.68,47.21,Metal Loss Internal,33.78368346,-118.22463107,2.190
40005985,GROUP,10267.44,103+10,11%,0.219,52000,0.48,0.90,6:00,1525,0.75000,100.000%,35.86,11.35,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3750.99,"Valve, Sta. 119+80, Valve 28",1652.58,47.21,Metal Loss Internal,33.78368320,-118.22463468,2.200
40005986,GROUP,10267.82,103+11,22%,0.219,52000,2.15,0.85,6:00,1525,0.75000,100.000%,36.24,10.97,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3751.37,"Valve, Sta. 119+80, Valve 28",1652.20,47.21,Metal Loss Internal,33.78368312,-118.22463591,2.200
40005987,GROUP,10268.34,103+11,17%,0.219,52000,0.68,0.64,6:00,1525,0.75000,100.000%,36.77,10.44,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3751.90,"Valve, Sta. 119+80, Valve 28",1651.67,47.21,Metal Loss Internal,33.78368300,-118.22463764,2.210
40005988,GROUP,10268.49,103+11,11%,0.219,52000,0.51,0.46,6:00,1525,0.75000,100.000%,36.91,10.30,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3752.04,"Valve, Sta. 119+80, Valve 28",1651.53,47.21,Metal Loss Internal,33.78368296,-118.22463811,2.210
40005989,GROUP,10268.64,103+11,14%,0.219,52000,0.61,0.61,6:00,1525,0.75000,100.000%,37.07,10.14,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3752.20,"Valve, Sta. 119+80, Valve 28",1651.37,47.21,Metal Loss Internal,33.78368293,-118.22463862,2.210
40005990,GROUP,10268.94,103+12,17%,0.219,52000,1.83,1.16,5:45,1525,0.75000,100.000%,37.36,9.85,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3752.49,"Valve, Sta. 119+80, Valve 28",1651.08,47.21,Metal Loss Internal,33.78368286,-118.22463959,2.210
40005991,GROUP,10269.24,103+12,16%,0.219,52000,1.03,0.98,5:45,1525,0.75000,100.000%,37.66,9.55,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3752.79,"Valve, Sta. 119+80, Valve 28",1650.78,47.21,Metal Loss Internal,33.78368280,-118.22464055,2.220
40005992,GROUP,10269.46,103+12,16%,0.219,52000,1.51,0.87,6:00,1525,0.75000,100.000%,37.89,9.32,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3753.01,"Valve, Sta. 119+80, Valve 28",1650.55,47.21,Metal Loss Internal,33.78368275,-118.22464129,2.220
40005993,GROUP,10269.82,103+13,28%,0.219,52000,2.80,1.34,5:45,1525,0.75000,100.000%,38.24,8.97,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3753.37,"Valve, Sta. 119+80, Valve 28",1650.20,47.21,Metal Loss Internal,33.78368267,-118.22464246,2.220
40005994,GROUP,10270.23,103+13,15%,0.219,52000,1.87,0.97,6:00,1525,0.75000,100.000%,38.66,8.55,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3753.79,"Valve, Sta. 119+80, Valve 28",1649.78,47.21,Metal Loss Internal,33.78368258,-118.22464382,2.230
40005995,GROUP,10270.72,103+13,31%,0.219,52000,2.29,0.86,5:45,1525,0.75000,100.000%,39.14,8.07,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3754.27,"Valve, Sta. 119+80, Valve 28",1649.30,47.21,Metal Loss Internal,33.78368246,-118.22464540,2.230
40005996,GROUP,10271.19,103+14,28%,0.219,52000,0.72,0.83,5:45,1525,0.75000,100.000%,39.61,7.60,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3754.74,"Valve, Sta. 119+80, Valve 28",1648.83,47.21,Metal Loss Internal,33.78368236,-118.22464694,2.240
40005997,GROUP,10271.62,103+14,16%,0.219,52000,2.12,1.34,6:00,1525,0.75000,100.000%,40.05,7.16,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3755.17,"Valve, Sta. 119+80, Valve 28",1648.39,47.21,Metal Loss Internal,33.78368226,-118.22464836,2.240
40005998,GROUP,10271.88,103+15,27%,0.219,52000,0.67,0.55,5:45,1525,0.75000,100.000%,40.30,6.91,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3755.43,"Valve, Sta. 119+80, Valve 28",1648.14,47.21,Metal Loss Internal,33.78368220,-118.22464919,2.240
40005999,GROUP,10272.11,103+15,19%,0.219,52000,1.33,1.28,6:00,1525,0.75000,100.000%,40.54,6.67,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3755.66,"Valve, Sta. 119+80, Valve 28",1647.90,47.21,Metal Loss Internal,33.78368215,-118.22464995,2.240
40006000,GROUP,10272.30,103+15,19%,0.219,52000,0.52,0.49,6:00,1525,0.75000,100.000%,40.73,6.48,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3755.86,"Valve, Sta. 119+80, Valve 28",1647.71,47.21,Metal Loss Internal,33.78368210,-118.22465058,2.250
40006001,GROUP,10272.57,103+15,22%,0.219,52000,2.52,1.09,6:00,1525,0.75000,100.000%,40.99,6.22,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3756.12,"Valve, Sta. 119+80, Valve 28",1647.45,47.21,Metal Loss Internal,33.78368204,-118.22465144,2.250
40006002,GROUP,10272.90,103+16,28%,0.219,52000,0.56,0.64,6:00,1525,0.75000,100.000%,41.32,5.89,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3756.45,"Valve, Sta. 119+80, Valve 28",1647.12,47.21,Metal Loss Internal,33.78368197,-118.22465252,2.250
40006003,GROUP,10273.33,103+16,20%,0.219,52000,0.45,0.44,6:00,1525,0.75000,100.000%,41.75,5.46,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3756.88,"Valve, Sta. 119+80, Valve 28",1646.69,47.21,Metal Loss Internal,33.78368187,-118.22465394,2.250
40006004,GROUP,10273.62,103+16,20%,0.219,52000,4.23,1.31,6:00,1525,0.75000,100.000%,42.04,5.17,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3757.17,"Valve, Sta. 119+80, Valve 28",1646.40,47.21,Metal Loss Internal,33.78368180,-118.22465489,2.260
40006005,GROUP,10274.07,103+17,15%,0.219,52000,0.69,1.33,6:00,1525,0.75000,100.000%,42.49,4.72,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3757.62,"Valve, Sta. 119+80, Valve 28",1645.95,47.21,Metal Loss Internal,33.78368170,-118.22465635,2.260
40006006,GROUP,10274.25,103+17,19%,0.219,52000,0.61,0.75,5:45,1525,0.75000,100.000%,42.67,4.54,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3757.80,"Valve, Sta. 119+80, Valve 28",1645.77,47.21,Metal Loss Internal,33.78368167,-118.22465694,2.260
40006007,GROUP,10274.67,103+17,15%,0.219,52000,0.67,0.97,6:00,1525,0.75000,100.000%,43.09,4.12,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3758.22,"Valve, Sta. 119+80, Valve 28",1645.35,47.21,Metal Loss Internal,33.78368157,-118.22465833,2.270
40006008,GROUP,10275.54,103+18,16%,0.219,52000,4.55,1.24,6:00,1525,0.75000,100.000%,43.97,3.24,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3759.10,"Valve, Sta. 119+80, Valve 28",1644.47,47.21,Metal Loss Internal,33.78368137,-118.22466118,2.270
40006009,GROUP,10276.03,103+19,12%,0.219,52000,2.85,1.16,6:00,1525,0.75000,100.000%,44.45,2.76,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3759.58,"Valve, Sta. 119+80, Valve 28",1643.99,47.21,Metal Loss Internal,33.78368126,-118.22466276,2.280
40006010,GROUP,10276.45,103+19,17%,0.219,52000,3.41,1.46,6:00,1525,0.75000,100.000%,44.87,2.34,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3760.00,"Valve, Sta. 119+80, Valve 28",1643.57,47.21,Metal Loss Internal,33.78368117,-118.22466413,2.280
40006011,GROUP,10276.83,103+20,11%,0.219,52000,1.72,1.29,6:00,1525,0.75000,100.000%,45.25,1.96,"AGM 1, Sta. 65+20, AT CASING VENT/ 52' D/S OF C/L PIER B ST",3760.38,"Valve, Sta. 119+80, Valve 28",1643.19,47.21,Metal Loss Internal,33.78368109,-118.22466538,2.290
