Feature Number (sequential order),Pipeline Feature,INT/ EXT (ID/OD),Odometer,Station Number,Distance to U/S weld,Distance to D/S weld,Joint Length,Defect Joint Number,Upstream (U/S) Reference Name,UpStreamDistanceFrom,DownstreamName,DownstreamDistanceTo,Diameter,Nominal Wall Thickness,Measured Wall Thickness,Pipe Grade (SMYS),Long Seam Orientation,Metal Loss Depth,Metal Loss Depth,Deformation Depth,Deformation Depth,Crack Depth,Crack Depth,Length,Width,Orientation,MOP,Modified B31.G PBURST,Modified B31.G PSAFE,Design Pressure (72% SMYS),ERF_MOP_SAFE,RPR_PBURST_100_SMYS,Effective Area P Burst,Effective Area P Safe,Group Number,Group Category,NAD 83 Latitude,NAD 83 Longitude,NAVD 88,Comments,POF Classification,Excavation/ Repair Required,SPLC Notes,Tool Type/ Technology,Length/A (x),Width/A (y)
5975,Bend,,116229.26,1310+21,10.73,23.73,23.73,31670,Block Valve #17.6 (932+02),37756.63,Block Valve #26.5 (2088+82),8799.52,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08403993,-119.06490709,104.238,10 DEG BEND-COLD LEFT,,,,MFL/CLP,,
5976,Anomaly - Corrosion,EXT,116231.55,1310+23,13.01,10.72,23.73,31670,Block Valve #17.6 (932+02),37758.92,Block Valve #26.5 (2088+82),8797.23,10.75,0.203,,52000,,24,0.05,,,,,0.4,0.4, 07:54,1402,2331,1678,1414,0.835,1.187,2328.7,1676.7,,,35.08403366,-119.06490619,104.227,EXT ML,Circumferential Slotting,,,MFL/CLP,,
5977,Anomaly - Corrosion,EXT,116234.82,1310+27,16.28,7.45,23.73,31670,Block Valve #17.6 (932+02),37762.19,Block Valve #26.5 (2088+82),8793.96,10.75,0.203,,52000,,18,0.04,,,,,0.7,0.8, 08:12,1402,2312,1664,1414,0.842,1.177,2305.3,1659.8,,,35.08402477,-119.06490444,104.173,EXT ML,Pitting,,,MFL/CLP,,
5978,Anomaly - Corrosion,EXT,116235.01,1310+27,16.47,7.26,23.73,31670,Block Valve #17.6 (932+02),37762.38,Block Valve #26.5 (2088+82),8793.77,10.75,0.203,,52000,,20,0.04,,,,,0.3,0.4, 08:05,1402,2336,1682,1414,0.834,1.190,2335.3,1681.4,,,35.08402425,-119.06490432,104.169,EXT ML,Pinhole,,,MFL/CLP,,
5979,Weld - Bend End,,116242.27,1310+34,23.73,40.07,40.07,31680,Block Valve #17.6 (932+02),37769.64,Block Valve #26.5 (2088+82),8786.51,10.75,0.203,,52000, 09:48,,,,,,,,,,1402,,,,,,,,,,35.08400463,-119.06489958,103.961,GIRTH WELD,,,,MFL/CLP,,
5980,Weld,,116282.34,1310+74,40.07,7.98,7.98,31690,Block Valve #17.6 (932+02),37809.71,Block Valve #26.5 (2088+82),8746.44,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08389658,-119.06487194,103.142,GIRTH WELD,,,,MFL/CLP,,
5981,Repair - Welded Sleeve Begin,,116289.27,1310+81,6.93,7.98,7.98,31690,Block Valve #17.6 (932+02),37816.64,Block Valve #26.5 (2088+82),8739.51,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08387792,-119.06486700,103.101,REPAIR-SHELL START,,,,MFL/CLP,,
5982,Weld - Bend Begin,,116290.32,1310+82,7.98,37.80,37.80,31700,Block Valve #17.6 (932+02),37817.68,Block Valve #26.5 (2088+82),8738.47,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08387510,-119.06486626,103.100,GIRTH WELD,,,,MFL/CLP,,
5983,Repair - Welded Sleeve End,,116291.39,1310+83,1.08,37.80,37.80,31700,Block Valve #17.6 (932+02),37818.76,Block Valve #26.5 (2088+82),8737.39,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08387222,-119.06486550,103.095,REPAIR-SHELL END,,,,MFL/CLP,,
5984,Bend,,116307.51,1310+99,17.20,37.80,37.80,31700,Block Valve #17.6 (932+02),37834.88,Block Valve #26.5 (2088+82),8721.27,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08382864,-119.06485502,103.026,10 DEG BEND-COLD RIGHT,,,,MFL/CLP,,
5985,Anomaly - Corrosion,EXT,116312.19,1311+04,21.87,15.93,37.80,31700,Block Valve #17.6 (932+02),37839.56,Block Valve #26.5 (2088+82),8716.59,10.75,0.203,,52000,,19,0.04,,,,,1.8,1.5, 03:06,1402,2224,1602,1414,0.876,1.133,2200.3,1584.2,,,35.08381579,-119.06485393,103.041,EXT ML,General Metal Loss,,,MFL/CLP,,
5986,Weld - Bend End,,116328.12,1311+20,37.80,39.97,39.97,31710,Block Valve #17.6 (932+02),37855.49,Block Valve #26.5 (2088+82),8700.66,10.75,0.203,,52000, 02:08,,,,,,,,,,1402,,,,,,,,,,35.08377189,-119.06485360,103.176,GIRTH WELD,,,,MFL/CLP,,
5987,Weld,,116368.08,1311+60,39.97,40.12,40.12,31720,Block Valve #17.6 (932+02),37895.45,Block Valve #26.5 (2088+82),8660.70,10.75,0.203,,52000, 12:12,,,,,,,,,,1402,,,,,,,,,,35.08366179,-119.06485031,103.781,GIRTH WELD,,,,MFL/CLP,,
5988,Weld,,116408.21,1312+00,40.12,38.65,38.65,31730,Block Valve #17.6 (932+02),37935.57,Block Valve #26.5 (2088+82),8620.57,10.75,0.203,,52000, 01:52,,,,,,,,,,1402,,,,,,,,,,35.08355127,-119.06484957,105.060,GIRTH WELD,,,,MFL/CLP,,
5989,Weld,,116446.85,1312+39,38.65,37.26,37.26,31740,Block Valve #17.6 (932+02),37974.22,Block Valve #26.5 (2088+82),8581.93,10.75,0.203,,52000, 11:20,,,,,,,,,,1402,,,,,,,,,,35.08344482,-119.06485354,105.289,GIRTH WELD,,,,MFL/CLP,,
5990,Anomaly - Dent Plain,,116463.73,1312+56,16.88,37.26,37.26,31740,Block Valve #17.6 (932+02),37991.10,Block Valve #26.5 (2088+82),8565.05,10.75,0.203,,52000, 11:20,,,1.3,0.14,,,4.3,3.2, 04:30,1402,,,,,,,,4,a,35.08339832,-119.06485402,105.235,DENT - 1.33%OD (0.143IN),,,,MFL/CLP,,
5991,Anomaly - Dent Plain,,116465.15,1312+57,18.30,37.26,37.26,31740,Block Valve #17.6 (932+02),37992.52,Block Valve #26.5 (2088+82),8563.63,10.75,0.203,,52000, 11:20,,,,,,,,, 03:30,1402,,,,,,,,,,35.08339439,-119.06485401,105.225,DENT,,,,MFL/CLP,,
5992,Weld,,116484.11,1312+76,37.26,40.14,40.14,31750,Block Valve #17.6 (932+02),38011.48,Block Valve #26.5 (2088+82),8544.67,10.75,0.203,,52000, 12:04,,,,,,,,,,1402,,,,,,,,,,35.08334214,-119.06485369,105.142,GIRTH WELD,,,,MFL/CLP,,
5993,Weld,,116524.25,1313+17,40.14,39.28,39.28,31760,Block Valve #17.6 (932+02),38051.62,Block Valve #26.5 (2088+82),8504.53,10.75,0.203,,52000, 10:00,,,,,,,,,,1402,,,,,,,,,,35.08323153,-119.06485490,105.499,GIRTH WELD,,,,MFL/CLP,,
5994,Weld,,116563.53,1313+56,39.28,39.79,39.79,31770,Block Valve #17.6 (932+02),38090.90,Block Valve #26.5 (2088+82),8465.25,10.75,0.203,,52000, 12:32,,,,,,,,,,1402,,,,,,,,,,35.08312329,-119.06485452,105.970,GIRTH WELD,,,,MFL/CLP,,
5995,Weld,,116603.33,1313+96,39.79,37.99,37.99,31780,Block Valve #17.6 (932+02),38130.70,Block Valve #26.5 (2088+82),8425.45,10.75,0.203,,52000, 10:32,,,,,,,,,,1402,,,,,,,,,,35.08301362,-119.06485437,105.732,GIRTH WELD,,,,MFL/CLP,,
5996,Weld,,116641.32,1314+34,37.99,40.13,40.13,31790,Block Valve #17.6 (932+02),38168.68,Block Valve #26.5 (2088+82),8387.46,10.75,0.203,,52000, 11:56,,,,,,,,,,1402,,,,,,,,,,35.08290892,-119.06485363,105.518,GIRTH WELD,,,,MFL/CLP,,
5997,Weld,,116681.44,1314+74,40.13,40.03,40.03,31800,Block Valve #17.6 (932+02),38208.81,Block Valve #26.5 (2088+82),8347.34,10.75,0.203,,52000, 09:28,,,,,,,,,,1402,,,,,,,,,,35.08279836,-119.06485130,105.474,GIRTH WELD,,,,MFL/CLP,,
5998,Weld,,116721.48,1315+14,40.03,40.09,40.09,31810,Block Valve #17.6 (932+02),38248.85,Block Valve #26.5 (2088+82),8307.30,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08268803,-119.06485078,105.628,GIRTH WELD,,,,MFL/CLP,,
5999,Weld,,116761.56,1315+54,40.09,40.01,40.01,31820,Block Valve #17.6 (932+02),38288.93,Block Valve #26.5 (2088+82),8267.22,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08257757,-119.06485048,105.652,GIRTH WELD,,,,MFL/CLP,,
6000,Weld,,116801.57,1315+94,40.01,24.17,24.17,31830,Block Valve #17.6 (932+02),38328.94,Block Valve #26.5 (2088+82),8227.21,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08246731,-119.06484866,105.849,GIRTH WELD,,,,MFL/CLP,,
6001,Weld,,116825.74,1316+19,24.17,30.78,30.78,31840,Block Valve #17.6 (932+02),38353.11,Block Valve #26.5 (2088+82),8203.04,10.75,0.203,,52000, 10:36,,,,,,,,,,1402,,,,,,,,,,35.08240070,-119.06484806,105.927,GIRTH WELD,,,,MFL/CLP,,
6002,Weld,,116856.52,1316+50,30.78,39.79,39.79,31850,Block Valve #17.6 (932+02),38383.89,Block Valve #26.5 (2088+82),8172.26,10.75,0.203,,52000, 01:00,,,,,,,,,,1402,,,,,,,,,,35.08231587,-119.06484790,105.961,GIRTH WELD,,,,MFL/CLP,,
6003,Weld,,116896.31,1316+89,39.79,40.15,40.15,31860,Block Valve #17.6 (932+02),38423.68,Block Valve #26.5 (2088+82),8132.47,10.75,0.203,,52000, 09:52,,,,,,,,,,1402,,,,,,,,,,35.08220622,-119.06484778,106.000,GIRTH WELD,,,,MFL/CLP,,
6004,Weld,,116936.45,1317+30,40.15,40.03,40.03,31870,Block Valve #17.6 (932+02),38463.82,Block Valve #26.5 (2088+82),8092.33,10.75,0.203,,52000, 11:56,,,,,,,,,,1402,,,,,,,,,,35.08209559,-119.06484724,106.054,GIRTH WELD,,,,MFL/CLP,,
6005,Weld,,116976.48,1317+70,40.03,40.07,40.07,31880,Block Valve #17.6 (932+02),38503.85,Block Valve #26.5 (2088+82),8052.30,10.75,0.203,,52000, 09:48,,,,,,,,,,1402,,,,,,,,,,35.08198528,-119.06484650,106.564,GIRTH WELD,,,,MFL/CLP,,
6006,Weld,,117016.55,1318+10,40.07,40.04,40.04,31890,Block Valve #17.6 (932+02),38543.91,Block Valve #26.5 (2088+82),8012.23,10.75,0.203,,52000, 12:04,,,,,,,,,,1402,,,,,,,,,,35.08187487,-119.06484692,106.470,GIRTH WELD,,,,MFL/CLP,,
6007,Weld,,117056.59,1318+50,40.04,39.94,39.94,31900,Block Valve #17.6 (932+02),38583.96,Block Valve #26.5 (2088+82),7972.19,10.75,0.203,,52000, 10:08,,,,,,,,,,1402,,,,,,,,,,35.08176451,-119.06484691,106.709,GIRTH WELD,,,,MFL/CLP,,
6008,Weld,,117096.53,1318+90,39.94,40.01,40.01,31910,Block Valve #17.6 (932+02),38623.89,Block Valve #26.5 (2088+82),7932.25,10.75,0.203,,52000, 01:04,,,,,,,,,,1402,,,,,,,,,,35.08165444,-119.06484649,106.665,GIRTH WELD,,,,MFL/CLP,,
6009,Anomaly - Corrosion,EXT,117096.89,1318+90,0.36,39.64,40.01,31910,Block Valve #17.6 (932+02),38624.26,Block Valve #26.5 (2088+82),7931.89,10.75,0.203,,52000, 01:04,15,0.03,,,,,0.4,0.2, 05:47,1402,2334,1681,1414,0.834,1.189,2332.7,1679.5,,,35.08165344,-119.06484649,106.667,EXT ML,Axial Slotting,,,MFL/CLP,,
6010,Weld,,117136.53,1319+30,40.01,40.12,40.12,31920,Block Valve #17.6 (932+02),38663.90,Block Valve #26.5 (2088+82),7892.25,10.75,0.203,,52000, 09:28,,,,,,,,,,1402,,,,,,,,,,35.08154419,-119.06484638,106.958,GIRTH WELD,,,,MFL/CLP,,
6011,Weld,,117176.65,1319+70,40.12,40.01,40.01,31930,Block Valve #17.6 (932+02),38704.02,Block Valve #26.5 (2088+82),7852.13,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08143363,-119.06484634,106.959,GIRTH WELD,,,,MFL/CLP,,
6012,Anomaly - Corrosion,EXT,117216.28,1320+10,39.63,0.38,40.01,31930,Block Valve #17.6 (932+02),38743.65,Block Valve #26.5 (2088+82),7812.50,10.75,0.203,,52000,,16,0.03,,,,,0.3,0.2, 02:37,1402,2338,1683,1414,0.833,1.190,2336.8,1682.5,,,35.08132442,-119.06484623,107.115,EXT ML,Pinhole,,,MFL/CLP,,
6013,Weld,,117216.66,1320+10,40.01,40.04,40.04,31940,Block Valve #17.6 (932+02),38744.03,Block Valve #26.5 (2088+82),7812.12,10.75,0.203,,52000, 10:12,,,,,,,,,,1402,,,,,,,,,,35.08132338,-119.06484623,107.120,GIRTH WELD,,,,MFL/CLP,,
6014,Weld,,117256.69,1320+51,40.04,39.98,39.98,31950,Block Valve #17.6 (932+02),38784.06,Block Valve #26.5 (2088+82),7772.09,10.75,0.203,,52000, 11:28,,,,,,,,,,1402,,,,,,,,,,35.08121305,-119.06484556,107.299,GIRTH WELD,,,,MFL/CLP,,
6015,Weld,,117296.68,1320+91,39.98,39.97,39.97,31960,Block Valve #17.6 (932+02),38824.05,Block Valve #26.5 (2088+82),7732.10,10.75,0.203,,52000, 10:28,,,,,,,,,,1402,,,,,,,,,,35.08110285,-119.06484446,107.318,GIRTH WELD,,,,MFL/CLP,,
6016,Weld,,117336.64,1321+31,39.97,39.94,39.94,31970,Block Valve #17.6 (932+02),38864.01,Block Valve #26.5 (2088+82),7692.14,10.75,0.203,,52000, 01:08,,,,,,,,,,1402,,,,,,,,,,35.08099272,-119.06484361,107.472,GIRTH WELD,,,,MFL/CLP,,
6017,Weld,,117376.59,1321+71,39.94,38.01,38.01,31980,Block Valve #17.6 (932+02),38903.96,Block Valve #26.5 (2088+82),7652.19,10.75,0.203,,52000, 10:16,,,,,,,,,,1402,,,,,,,,,,35.08088262,-119.06484394,107.527,GIRTH WELD,,,,MFL/CLP,,
6018,Weld,,117414.60,1322+09,38.01,40.15,40.15,31990,Block Valve #17.6 (932+02),38941.97,Block Valve #26.5 (2088+82),7614.18,10.75,0.203,,52000, 12:12,,,,,,,,,,1402,,,,,,,,,,35.08077787,-119.06484457,107.617,GIRTH WELD,,,,MFL/CLP,,
6019,Weld,,117454.75,1322+49,40.15,39.93,39.93,32000,Block Valve #17.6 (932+02),38982.12,Block Valve #26.5 (2088+82),7574.03,10.75,0.203,,52000, 10:28,,,,,,,,,,1402,,,,,,,,,,35.08066720,-119.06484546,107.668,GIRTH WELD,,,,MFL/CLP,,
6020,Weld,,117494.69,1322+89,39.93,40.07,40.07,32010,Block Valve #17.6 (932+02),39022.06,Block Valve #26.5 (2088+82),7534.09,10.75,0.203,,52000, 01:00,,,,,,,,,,1402,,,,,,,,,,35.08055722,-119.06484153,107.878,GIRTH WELD,,,,MFL/CLP,,
6021,Weld,,117534.75,1323+29,40.07,36.35,36.35,32020,Block Valve #17.6 (932+02),39062.12,Block Valve #26.5 (2088+82),7494.03,10.75,0.203,,52000, 10:24,,,,,,,,,,1402,,,,,,,,,,35.08044705,-119.06483248,108.085,GIRTH WELD,,,,MFL/CLP,,
6022,Weld,,117571.10,1323+66,36.35,39.92,39.92,32030,Block Valve #17.6 (932+02),39098.47,Block Valve #26.5 (2088+82),7457.68,10.75,0.203,,52000, 01:08,,,,,,,,,,1402,,,,,,,,,,35.08034698,-119.06482730,107.866,GIRTH WELD,,,,MFL/CLP,,
6023,Additional Metal/Material - Other,,117576.91,1323+71,5.81,39.92,39.92,32030,Block Valve #17.6 (932+02),39104.28,Block Valve #26.5 (2088+82),7451.87,10.75,0.203,,52000, 01:08,,,,,,,,, 07:15,1402,,,,,,,,,,35.08033097,-119.06482689,107.763,CLOSE METAL OBJECT,,,,MFL/CLP,,
6024,Weld,,117611.02,1324+06,39.92,40.03,40.03,32040,Block Valve #17.6 (932+02),39138.39,Block Valve #26.5 (2088+82),7417.76,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08023699,-119.06482552,107.146,GIRTH WELD,,,,MFL/CLP,,
6025,Anomaly - Corrosion,EXT,117611.36,1324+06,0.34,39.69,40.03,32040,Block Valve #17.6 (932+02),39138.73,Block Valve #26.5 (2088+82),7417.42,10.75,0.203,,52000,,16,0.03,,,,,0.4,0.2, 05:46,1402,2335,1681,1414,0.834,1.189,2333.8,1680.3,,,35.08023604,-119.06482551,107.138,EXT ML,Pinhole,,,MFL/CLP,,
6026,Anomaly - Corrosion,EXT,117650.56,1324+45,39.54,0.48,40.03,32040,Block Valve #17.6 (932+02),39177.93,Block Valve #26.5 (2088+82),7378.22,10.75,0.203,,52000,,20,0.04,,,,,0.7,0.2, 10:09,1402,2308,1662,1414,0.844,1.175,2300.3,1656.2,,,35.08012803,-119.06482535,107.127,EXT ML,Axial Slotting,,,MFL/CLP,,
6027,Anomaly - Corrosion Cluster,EXT,117650.76,1324+45,39.73,0.29,40.03,32040,Block Valve #17.6 (932+02),39178.12,Block Valve #26.5 (2088+82),7378.03,10.75,0.203,,52000,,19,0.04,,,,,1.2,0.2, 08:03,1402,2274,1637,1414,0.856,1.158,2310.5,1663.6,,,35.08012749,-119.06482535,107.133,EXT ML,Axial Slotting,,,MFL/CLP,,
6028,Weld,,117651.05,1324+46,40.03,34.77,34.77,32050,Block Valve #17.6 (932+02),39178.42,Block Valve #26.5 (2088+82),7377.73,10.75,0.203,,52000, 12:44,,,,,,,,,,1402,,,,,,,,,,35.08012668,-119.06482536,107.138,GIRTH WELD,,,,MFL/CLP,,
6029,Repair - Welded Sleeve Begin,,117683.57,1324+78,32.53,34.77,34.77,32050,Block Valve #17.6 (932+02),39210.94,Block Valve #26.5 (2088+82),7345.21,10.75,0.203,,52000, 12:44,,,,,,,,,,1402,,,,,,,,,,35.08003708,-119.06482589,108.085,REPAIR-SHELL START,,,,MFL/CLP,,
6030,Repair - Welded Sleeve End,,117684.90,1324+80,33.85,34.77,34.77,32050,Block Valve #17.6 (932+02),39212.26,Block Valve #26.5 (2088+82),7343.89,10.75,0.203,,52000, 12:44,,,,,,,,,,1402,,,,,,,,,,35.08003344,-119.06482594,108.138,REPAIR-SHELL END,,,,MFL/CLP,,
6031,Weld,,117685.82,1324+81,34.77,40.09,40.09,32060,Block Valve #17.6 (932+02),39213.19,Block Valve #26.5 (2088+82),7342.96,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.08003091,-119.06482597,108.174,GIRTH WELD,,,,MFL/CLP,,
6032,Anomaly - Corrosion,EXT,117725.65,1325+21,39.83,0.26,40.09,32060,Block Valve #17.6 (932+02),39253.02,Block Valve #26.5 (2088+82),7303.13,10.75,0.203,,52000,,16,0.03,,,,,0.4,1.1, 05:28,1402,2332,1679,1414,0.835,1.187,2330.1,1677.7,,,35.07992114,-119.06482708,108.464,EXT ML,Circumferential Grooving,,,MFL/CLP,,
6033,Weld,,117725.91,1325+21,40.09,40.04,40.04,32070,Block Valve #17.6 (932+02),39253.28,Block Valve #26.5 (2088+82),7302.87,10.75,0.203,,52000, 12:24,,,,,,,,,,1402,,,,,,,,,,35.07992042,-119.06482708,108.465,GIRTH WELD,,,,MFL/CLP,,
6034,Weld,,117765.95,1325+61,40.04,40.05,40.05,32080,Block Valve #17.6 (932+02),39293.31,Block Valve #26.5 (2088+82),7262.84,10.75,0.203,,52000, 09:44,,,,,,,,,,1402,,,,,,,,,,35.07981010,-119.06482781,108.754,GIRTH WELD,,,,MFL/CLP,,
6035,Weld,,117806.00,1326+01,40.05,39.98,39.98,32090,Block Valve #17.6 (932+02),39333.37,Block Valve #26.5 (2088+82),7222.78,10.75,0.203,,52000, 12:12,,,,,,,,,,1402,,,,,,,,,,35.07969972,-119.06482770,109.000,GIRTH WELD,,,,MFL/CLP,,
6036,Weld,,117845.97,1326+41,39.98,39.92,39.92,32100,Block Valve #17.6 (932+02),39373.34,Block Valve #26.5 (2088+82),7182.81,10.75,0.203,,52000, 11:00,,,,,,,,,,1402,,,,,,,,,,35.07958953,-119.06482744,109.144,GIRTH WELD,,,,MFL/CLP,,
6037,Anomaly - Corrosion,EXT,117885.40,1326+81,39.42,0.50,39.92,32100,Block Valve #17.6 (932+02),39412.77,Block Valve #26.5 (2088+82),7143.38,10.75,0.203,,52000, 11:00,15,0.03,,,,,0.7,1.6, 03:35,1402,2322,1672,1414,0.839,1.182,2317.6,1668.7,,,35.07948088,-119.06482759,109.211,EXT ML,Circumferential Grooving,,,MFL/CLP,,
6038,Anomaly - Corrosion,EXT,117885.66,1326+81,39.69,0.23,39.92,32100,Block Valve #17.6 (932+02),39413.03,Block Valve #26.5 (2088+82),7143.12,10.75,0.203,,52000, 11:00,27,0.06,,,,,0.6,1.7, 07:47,1402,2305,1660,1414,0.845,1.174,2296.9,1653.8,,,35.07948014,-119.06482760,109.213,EXT ML,Circumferential Grooving,,,MFL/CLP,,
6039,Anomaly - Corrosion,EXT,117885.85,1326+81,39.88,0.04,39.92,32100,Block Valve #17.6 (932+02),39413.22,Block Valve #26.5 (2088+82),7142.93,10.75,0.203,,52000, 11:00,16,0.03,,,,,0.6,1.0, 07:38,1402,2327,1675,1414,0.837,1.185,2323.5,1672.9,,,35.07947964,-119.06482760,109.212,EXT ML ( GW ) ,Pitting,,,MFL/CLP,,
6040,Weld,,117885.89,1326+81,39.92,40.11,40.11,32110,Block Valve #17.6 (932+02),39413.26,Block Valve #26.5 (2088+82),7142.89,10.75,0.203,,52000, 12:24,,,,,,,,,,1402,,,,,,,,,,35.07947953,-119.06482760,109.212,GIRTH WELD,,,,MFL/CLP,,
6041,Anomaly - Corrosion Cluster,EXT,117925.47,1327+21,39.58,0.53,40.11,32110,Block Valve #17.6 (932+02),39452.84,Block Valve #26.5 (2088+82),7103.31,10.75,0.203,,52000, 12:24,23,0.05,,,,,1.5,1.1, 05:13,1402,2223,1601,1414,0.876,1.132,2279.8,1641.5,,,35.07937044,-119.06482792,109.312,EXT ML,Pitting,,,MFL/CLP,,
6042,Weld,,117926.00,1327+21,40.11,40.06,40.06,32120,Block Valve #17.6 (932+02),39453.37,Block Valve #26.5 (2088+82),7102.78,10.75,0.203,,52000, 10:00,,,,,,,,,,1402,,,,,,,,,,35.07936900,-119.06482794,109.309,GIRTH WELD,,,,MFL/CLP,,
6043,Weld,,117966.06,1327+61,40.06,40.01,40.01,32130,Block Valve #17.6 (932+02),39493.43,Block Valve #26.5 (2088+82),7062.72,10.75,0.203,,52000, 12:32,,,,,,,,,,1402,,,,,,,,,,35.07925860,-119.06482828,109.420,GIRTH WELD,,,,MFL/CLP,,
6044,Anomaly - Corrosion,EXT,118005.77,1328+01,39.72,0.30,40.01,32130,Block Valve #17.6 (932+02),39533.14,Block Valve #26.5 (2088+82),7023.01,10.75,0.203,,52000, 12:32,17,0.03,,,,,1.1,0.3, 07:20,1402,2285,1645,1414,0.852,1.163,2273.2,1636.7,,,35.07914915,-119.06482854,109.568,EXT ML,Axial Slotting,,,MFL/CLP,,
6045,Weld,,118006.07,1328+02,40.01,40.08,40.08,32140,Block Valve #17.6 (932+02),39533.44,Block Valve #26.5 (2088+82),7022.71,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.07914833,-119.06482854,109.567,GIRTH WELD,,,,MFL/CLP,,
6046,Weld,,118046.15,1328+42,40.08,34.74,34.74,32150,Block Valve #17.6 (932+02),39573.52,Block Valve #26.5 (2088+82),6982.63,10.75,0.203,,52000, 12:28,,,,,,,,,,1402,,,,,,,,,,35.07903788,-119.06482913,109.618,GIRTH WELD,,,,MFL/CLP,,
6047,Anomaly - Corrosion Cluster,EXT,118080.66,1328+76,34.51,0.23,34.74,32150,Block Valve #17.6 (932+02),39608.03,Block Valve #26.5 (2088+82),6948.12,10.75,0.203,,52000, 12:28,16,0.03,,,,,0.7,1.5, 06:33,1402,2315,1667,1414,0.841,1.179,2312.3,1664.8,,,35.07894277,-119.06482941,109.711,EXT ML,Circumferential Grooving,,,MFL/CLP,,
6048,Weld,,118080.89,1328+77,34.74,37.27,37.27,32160,Block Valve #17.6 (932+02),39608.26,Block Valve #26.5 (2088+82),6947.89,10.75,0.203,,52000, 09:44,,,,,,,,,,1402,,,,,,,,,,35.07894213,-119.06482941,109.713,GIRTH WELD,,,,MFL/CLP,,
6049,Anomaly - Corrosion Cluster,EXT,118117.61,1329+13,36.71,0.56,37.27,32160,Block Valve #17.6 (932+02),39644.97,Block Valve #26.5 (2088+82),6911.18,10.75,0.203,,52000, 09:44,17,0.03,,,,,2.0,1.6, 03:43,1402,2222,1600,1414,0.876,1.132,2261.7,1628.5,,,35.07884094,-119.06482887,109.843,EXT ML,General Metal Loss,,,MFL/CLP,,
6050,Anomaly - Corrosion,EXT,118117.86,1329+14,36.97,0.30,37.27,32160,Block Valve #17.6 (932+02),39645.23,Block Valve #26.5 (2088+82),6910.92,10.75,0.203,,52000, 09:44,27,0.06,,,,,0.4,0.6, 03:24,1402,2324,1673,1414,0.838,1.183,2319.4,1669.9,,,35.07884023,-119.06482886,109.845,EXT ML,Pitting,,,MFL/CLP,,
6051,Weld,,118118.16,1329+14,37.27,36.59,36.59,32170,Block Valve #17.6 (932+02),39645.53,Block Valve #26.5 (2088+82),6910.62,10.75,0.203,,52000, 01:36,,,,,,,,,,1402,,,,,,,,,,35.07883940,-119.06482887,109.847,GIRTH WELD,,,,MFL/CLP,,
6052,Anomaly - Corrosion,EXT,118154.44,1329+50,36.27,0.32,36.59,32170,Block Valve #17.6 (932+02),39681.80,Block Valve #26.5 (2088+82),6874.34,10.75,0.203,,52000, 01:36,25,0.05,,,,,0.5,0.8, 07:34,1402,2322,1672,1414,0.839,1.183,2318.0,1668.9,,,35.07873945,-119.06482927,109.932,EXT ML,Pitting,,,MFL/CLP,,
6053,Anomaly - Corrosion,EXT,118154.51,1329+50,36.35,0.25,36.59,32170,Block Valve #17.6 (932+02),39681.87,Block Valve #26.5 (2088+82),6874.28,10.75,0.203,,52000, 01:36,17,0.03,,,,,0.4,0.2, 04:47,1402,2335,1681,1414,0.834,1.189,2333.2,1679.9,,,35.07873924,-119.06482927,109.931,EXT ML,Pinhole,,,MFL/CLP,,
6054,Anomaly - Corrosion,EXT,118154.51,1329+50,36.35,0.24,36.59,32170,Block Valve #17.6 (932+02),39681.88,Block Valve #26.5 (2088+82),6874.27,10.75,0.203,,52000, 01:36,17,0.03,,,,,0.7,0.2, 05:18,1402,2319,1669,1414,0.840,1.181,2313.8,1665.9,,,35.07873923,-119.06482927,109.931,EXT ML,Axial Slotting,,,MFL/CLP,,
6055,Weld,,118154.75,1329+51,36.59,40.18,40.18,32180,Block Valve #17.6 (932+02),39682.12,Block Valve #26.5 (2088+82),6874.03,10.75,0.203,,52000, 09:40,,,,,,,,,,1402,,,,,,,,,,35.07873857,-119.06482928,109.933,GIRTH WELD,,,,MFL/CLP,,
6056,Weld,,118194.94,1329+91,40.18,40.11,40.11,32190,Block Valve #17.6 (932+02),39722.31,Block Valve #26.5 (2088+82),6833.84,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.07862782,-119.06483005,109.961,GIRTH WELD,,,,MFL/CLP,,
